GO.ID	Term	Annotated	Significant	Expected	classicFisher	commun
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	268	98	19.28	< 1e-30	20
GO:0000398	mRNA splicing, via spliceosome	268	98	19.28	< 1e-30	20
GO:0008380	RNA splicing	347	111	24.96	< 1e-30	20
GO:0044033	multi-organism metabolic process	194	83	13.95	< 1e-30	20
GO:1901360	organic cyclic compound metabolic process	4056	464	291.75	< 1e-30	20
GO:0000375	RNA splicing, via transesterification reactions	273	98	19.64	< 1e-30	20
GO:0010467	gene expression	3614	432	259.96	< 1e-30	20
GO:0019083	viral transcription	168	76	12.08	< 1e-30	20
GO:0016070	RNA metabolic process	3168	394	227.88	< 1e-30	20
GO:0000278	mitotic cell cycle	774	167	55.67	< 1e-30	20
GO:1903047	mitotic cell cycle process	726	161	52.22	< 1e-30	20
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	93	56	6.69	< 1e-30	20
GO:0044260	cellular macromolecule metabolic process	5246	534	377.35	< 1e-30	20
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	114	61	8.2	< 1e-30	20
GO:0006413	translational initiation	167	73	12.01	< 1e-30	20
GO:0006613	cotranslational protein targeting to membrane	98	56	7.05	< 1e-30	20
GO:0045047	protein targeting to ER	99	56	7.12	< 1e-30	20
GO:0072599	establishment of protein localization to endoplasmic reticulum	103	56	7.41	< 1e-30	20
GO:0022402	cell cycle process	1018	185	73.23	< 1e-30	20
GO:0000956	nuclear-transcribed mRNA catabolic process	187	73	13.45	< 1e-30	20
GO:0044085	cellular component biogenesis	1949	276	140.19	< 1e-30	20
GO:0070972	protein localization to endoplasmic reticulum	115	57	8.27	< 1e-30	20
GO:0043170	macromolecule metabolic process	5522	539	397.2	< 1e-30	20
GO:0022618	ribonucleoprotein complex assembly	183	70	13.16	< 1e-30	20
GO:0016032	viral process	690	143	49.63	< 1e-30	20
GO:0006402	mRNA catabolic process	200	73	14.39	< 1e-30	20
GO:0044764	multi-organism cellular process	693	143	49.85	< 1e-30	20
GO:0044403	symbiosis, encompassing mutualism through parasitism	707	144	50.86	< 1e-30	20
GO:0044419	interspecies interaction between organisms	707	144	50.86	< 1e-30	20
GO:0071826	ribonucleoprotein complex subunit organization	189	70	13.59	< 1e-30	20
GO:0006401	RNA catabolic process	223	76	16.04	< 1e-30	20
GO:0019058	viral life cycle	349	96	25.1	< 1e-30	20
GO:0007049	cell cycle	1264	203	90.92	< 1e-30	20
GO:0046907	intracellular transport	1118	187	80.42	< 1e-30	20
GO:0034655	nucleobase-containing compound catabolic process	284	80	20.43	5.9e-28	20
GO:0044770	cell cycle phase transition	441	102	31.72	8.0e-28	20
GO:0044772	mitotic cell cycle phase transition	420	99	30.21	1.1e-27	20
GO:0072594	establishment of protein localization to organelle	508	109	36.54	8.8e-27	20
GO:0006612	protein targeting to membrane	151	56	10.86	2.0e-26	20
GO:0046700	heterocycle catabolic process	298	80	21.44	2.1e-26	20
GO:0044265	cellular macromolecule catabolic process	715	133	51.43	2.5e-26	20
GO:0044270	cellular nitrogen compound catabolic process	300	80	21.58	3.4e-26	20
GO:0019439	aromatic compound catabolic process	303	80	21.8	7.0e-26	20
GO:0044238	primary metabolic process	6122	555	440.36	4.9e-25	20
GO:0006353	DNA-templated transcription, termination	98	44	7.05	5.0e-25	20
GO:0051437	positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition	72	38	5.18	5.1e-25	20
GO:0071840	cellular component organization or biogenesis	3986	414	286.72	5.6e-25	20
GO:0006605	protein targeting	509	106	36.61	6.5e-25	20
GO:1901361	organic cyclic compound catabolic process	314	80	22.59	9.1e-25	20
GO:0006412	translation	558	111	40.14	2.4e-24	20
GO:0044237	cellular metabolic process	6166	556	443.53	2.4e-24	20
GO:0051649	establishment of localization in cell	1353	195	97.32	3.0e-24	20
GO:0051439	regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	71	37	5.11	4.0e-24	20
GO:1904666	regulation of ubiquitin protein ligase activity	80	39	5.75	5.7e-24	20
GO:1904668	positive regulation of ubiquitin protein ligase activity	76	38	5.47	6.8e-24	20
GO:1904667	negative regulation of ubiquitin protein ligase activity	72	37	5.18	7.6e-24	20
GO:0033365	protein localization to organelle	686	125	49.34	7.8e-24	20
GO:0009057	macromolecule catabolic process	844	142	60.71	1.3e-23	20
GO:0043043	peptide biosynthetic process	573	111	41.22	2.4e-23	20
GO:0031145	anaphase-promoting complex-dependent catabolic process	74	37	5.32	2.7e-23	20
GO:0051436	negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	70	36	5.04	3.0e-23	20
GO:0051276	chromosome organization	513	103	36.9	6.7e-23	20
GO:0051444	negative regulation of ubiquitin-protein transferase activity	76	37	5.47	9.0e-23	20
GO:2000060	positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	81	38	5.83	1.3e-22	20
GO:0006886	intracellular protein transport	718	126	51.65	1.7e-22	20
GO:0034622	cellular macromolecular complex assembly	725	126	52.15	4.1e-22	20
GO:0007067	mitotic nuclear division	363	82	26.11	1.1e-21	20
GO:0051443	positive regulation of ubiquitin-protein transferase activity	91	39	6.55	2.1e-21	20
GO:1902582	single-organism intracellular transport	494	98	35.53	2.2e-21	20
GO:2000058	regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	88	38	6.33	5.0e-21	20
GO:0043604	amide biosynthetic process	612	111	44.02	6.1e-21	20
GO:0006518	peptide metabolic process	651	115	46.83	9.8e-21	20
GO:0071704	organic substance metabolic process	6330	557	455.32	1.0e-20	20
GO:0051641	cellular localization	1676	216	120.56	1.2e-20	20
GO:0051438	regulation of ubiquitin-protein transferase activity	103	40	7.41	5.0e-20	20
GO:0009059	macromolecule biosynthetic process	3447	359	247.95	7.8e-20	20
GO:0042273	ribosomal large subunit biogenesis	62	31	4.46	1.0e-19	20
GO:0034645	cellular macromolecule biosynthetic process	3361	352	241.76	1.1e-19	20
GO:0071166	ribonucleoprotein complex localization	118	42	8.49	2.8e-19	20
GO:0000280	nuclear division	436	87	31.36	3.5e-19	20
GO:0008152	metabolic process	6499	561	467.48	2.3e-18	20
GO:0006259	DNA metabolic process	729	118	52.44	4.1e-18	20
GO:0048285	organelle fission	462	88	33.23	4.9e-18	20
GO:0071426	ribonucleoprotein complex export from nucleus	115	40	8.27	5.2e-18	20
GO:0031397	negative regulation of protein ubiquitination	117	40	8.42	1.1e-17	20
GO:0016073	snRNA metabolic process	80	33	5.75	1.1e-17	20
GO:0006403	RNA localization	179	50	12.88	1.4e-17	20
GO:1901990	regulation of mitotic cell cycle phase transition	249	60	17.91	1.8e-17	20
GO:0007346	regulation of mitotic cell cycle	388	78	27.91	1.9e-17	20
GO:1901987	regulation of cell cycle phase transition	266	62	19.13	2.9e-17	20
GO:1903052	positive regulation of proteolysis involved in cellular protein catabolic process	134	42	9.64	5.9e-17	20
GO:1903321	negative regulation of protein modification by small protein conjugation or removal	123	40	8.85	7.8e-17	20
GO:0090150	establishment of protein localization to membrane	265	61	19.06	1.0e-16	20
GO:0043603	cellular amide metabolic process	732	115	52.65	1.2e-16	20
GO:0031398	positive regulation of protein ubiquitination	141	42	10.14	4.6e-16	20
GO:0051726	regulation of cell cycle	726	113	52.22	4.8e-16	20
GO:0010564	regulation of cell cycle process	461	84	33.16	5.0e-16	20
GO:0000819	sister chromatid segregation	194	50	13.95	5.2e-16	20
GO:0051169	nuclear transport	353	71	25.39	5.8e-16	20
GO:0006913	nucleocytoplasmic transport	345	70	24.82	5.9e-16	20
GO:1903364	positive regulation of cellular protein catabolic process	142	42	10.21	6.2e-16	20
GO:0006521	regulation of cellular amino acid metabolic process	47	24	3.38	8.2e-16	20
GO:1903322	positive regulation of protein modification by small protein conjugation or removal	156	44	11.22	8.6e-16	20
GO:0006354	DNA-templated transcription, elongation	115	37	8.27	1.7e-15	20
GO:0044271	cellular nitrogen compound biosynthetic process	3308	334	237.95	1.8e-15	20
GO:0010608	posttranscriptional regulation of gene expression	381	73	27.41	3.3e-15	20
GO:0007059	chromosome segregation	269	59	19.35	3.5e-15	20
GO:0006283	transcription-coupled nucleotide-excision repair	73	29	5.25	3.6e-15	20
GO:0016043	cellular component organization	3860	374	277.65	4.3e-15	20
GO:0065003	macromolecular complex assembly	1200	157	86.32	4.5e-15	20
GO:0002479	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	50	24	3.6	5.0e-15	20
GO:0034613	cellular protein localization	1096	147	78.84	5.4e-15	20
GO:0051301	cell division	428	78	30.79	6.1e-15	20
GO:0033036	macromolecule localization	1813	211	130.41	8.1e-15	20
GO:0000245	spliceosomal complex assembly	47	23	3.38	1.1e-14	20
GO:0070727	cellular macromolecule localization	1106	147	79.56	1.2e-14	20
GO:0006369	termination of RNA polymerase II transcription	61	26	4.39	1.3e-14	20
GO:0009301	snRNA transcription	66	27	4.75	1.4e-14	20
GO:0042795	snRNA transcription from RNA polymerase II promoter	66	27	4.75	1.4e-14	20
GO:0051168	nuclear export	163	43	11.72	2.6e-14	20
GO:0042590	antigen processing and presentation of exogenous peptide antigen via MHC class I	53	24	3.81	2.6e-14	20
GO:0098813	nuclear chromosome segregation	229	52	16.47	3.7e-14	20
GO:1902580	single-organism cellular localization	732	109	52.65	4.0e-14	20
GO:0033238	regulation of cellular amine metabolic process	54	24	3.88	4.4e-14	20
GO:0098781	ncRNA transcription	96	32	6.91	4.7e-14	20
GO:0000387	spliceosomal snRNP assembly	37	20	2.66	5.2e-14	20
GO:0015031	protein transport	1202	154	86.46	5.7e-14	20
GO:0006260	DNA replication	247	54	17.77	6.3e-14	20
GO:0051704	multi-organism process	1356	167	97.54	1.3e-13	20
GO:0031123	RNA 3'-end processing	100	32	7.19	1.7e-13	20
GO:0001736	establishment of planar polarity	83	29	5.97	1.8e-13	20
GO:0007164	establishment of tissue polarity	83	29	5.97	1.8e-13	20
GO:0044249	cellular biosynthetic process	3974	376	285.85	2.1e-13	20
GO:0006405	RNA export from nucleus	113	34	8.13	2.2e-13	20
GO:0006406	mRNA export from nucleus	101	32	7.27	2.3e-13	20
GO:0071427	mRNA-containing ribonucleoprotein complex export from nucleus	101	32	7.27	2.3e-13	20
GO:0034654	nucleobase-containing compound biosynthetic process	2874	292	206.73	3.5e-13	20
GO:0006370	7-methylguanosine mRNA capping	32	18	2.3	3.9e-13	20
GO:0009452	7-methylguanosine RNA capping	36	19	2.59	4.0e-13	20
GO:0036260	RNA capping	36	19	2.59	4.0e-13	20
GO:0031396	regulation of protein ubiquitination	197	46	14.17	4.0e-13	20
GO:0051028	mRNA transport	128	36	9.21	4.2e-13	20
GO:0050657	nucleic acid transport	148	39	10.65	4.4e-13	20
GO:0050658	RNA transport	148	39	10.65	4.4e-13	20
GO:0045732	positive regulation of protein catabolic process	183	44	13.16	4.5e-13	20
GO:0060071	Wnt signaling pathway, planar cell polarity pathway	80	28	5.75	4.6e-13	20
GO:0090175	regulation of establishment of planar polarity	80	28	5.75	4.6e-13	20
GO:0002478	antigen processing and presentation of exogenous peptide antigen	116	34	8.34	5.2e-13	20
GO:0006368	transcription elongation from RNA polymerase II promoter	86	29	6.19	5.3e-13	20
GO:0044248	cellular catabolic process	1030	135	74.09	5.9e-13	20
GO:0006261	DNA-dependent DNA replication	123	35	8.85	6.2e-13	20
GO:0006281	DNA repair	403	71	28.99	6.4e-13	20
GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	171	42	12.3	7.2e-13	20
GO:0051236	establishment of RNA localization	151	39	10.86	8.8e-13	20
GO:0042255	ribosome assembly	51	22	3.67	1.1e-12	20
GO:0018130	heterocycle biosynthetic process	2912	293	209.46	1.1e-12	20
GO:1903320	regulation of protein modification by small protein conjugation or removal	218	48	15.68	1.3e-12	20
GO:0019884	antigen processing and presentation of exogenous antigen	120	34	8.63	1.5e-12	20
GO:1901576	organic substance biosynthetic process	4024	376	289.45	1.8e-12	20
GO:0001738	morphogenesis of a polarized epithelium	90	29	6.47	2.0e-12	20
GO:0045184	establishment of protein localization	1309	159	94.16	2.0e-12	20
GO:0009058	biosynthetic process	4070	379	292.76	2.2e-12	20
GO:1901362	organic cyclic compound biosynthetic process	2979	297	214.28	2.3e-12	20
GO:0031124	mRNA 3'-end processing	79	27	5.68	2.3e-12	20
GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	68	25	4.89	2.4e-12	20
GO:0019438	aromatic compound biosynthetic process	2918	292	209.89	2.7e-12	20
GO:0048002	antigen processing and presentation of peptide antigen	123	34	8.85	3.3e-12	20
GO:0038061	NIK/NF-kappaB signaling	86	28	6.19	3.5e-12	20
GO:0042787	protein ubiquitination involved in ubiquitin-dependent protein catabolic process	173	41	12.44	4.8e-12	20
GO:1901575	organic substance catabolic process	1190	147	85.6	5.0e-12	20
GO:0072657	protein localization to membrane	342	62	24.6	5.9e-12	20
GO:0071702	organic substance transport	1631	185	117.32	9.5e-12	20
GO:0043933	macromolecular complex subunit organization	1752	195	126.02	1.2e-11	20
GO:1903362	regulation of cellular protein catabolic process	185	42	13.31	1.2e-11	20
GO:0006289	nucleotide-excision repair	103	30	7.41	1.5e-11	20
GO:0031331	positive regulation of cellular catabolic process	202	44	14.53	1.7e-11	20
GO:0006520	cellular amino acid metabolic process	203	44	14.6	2.0e-11	20
GO:0006996	organelle organization	2233	234	160.62	2.1e-11	20
GO:0043488	regulation of mRNA stability	124	33	8.92	2.2e-11	20
GO:0006352	DNA-templated transcription, initiation	199	43	14.31	3.8e-11	20
GO:0045862	positive regulation of proteolysis	263	51	18.92	3.9e-11	20
GO:0015931	nucleobase-containing compound transport	170	39	12.23	4.6e-11	20
GO:0009056	catabolic process	1226	147	88.19	5.0e-11	20
GO:1901566	organonitrogen compound biosynthetic process	958	122	68.91	7.2e-11	20
GO:0061024	membrane organization	688	96	49.49	7.9e-11	20
GO:0042176	regulation of protein catabolic process	260	50	18.7	8.4e-11	20
GO:0006418	tRNA aminoacylation for protein translation	46	19	3.31	9.7e-11	20
GO:0030490	maturation of SSU-rRNA	46	19	3.31	9.7e-11	20
GO:0044802	single-organism membrane organization	591	86	42.51	1.0e-10	20
GO:0043487	regulation of RNA stability	131	33	9.42	1.1e-10	20
GO:0002223	stimulatory C-type lectin receptor signaling pathway	86	26	6.19	1.4e-10	20
GO:0008104	protein localization	1588	177	114.23	1.5e-10	20
GO:0006383	transcription from RNA polymerase III promoter	47	19	3.38	1.5e-10	20
GO:0042274	ribosomal small subunit biogenesis	63	22	4.53	1.6e-10	20
GO:0002220	innate immune response activating cell surface receptor signaling pathway	87	26	6.26	1.8e-10	20
GO:0044106	cellular amine metabolic process	75	24	5.39	1.9e-10	20
GO:0019882	antigen processing and presentation	148	35	10.65	1.9e-10	20
GO:0032774	RNA biosynthetic process	2594	259	186.59	1.9e-10	20
GO:0006361	transcription initiation from RNA polymerase I promoter	34	16	2.45	2.8e-10	20
GO:0007062	sister chromatid cohesion	115	30	8.27	3.0e-10	20
GO:0043038	amino acid activation	49	19	3.52	3.6e-10	20
GO:0043039	tRNA aminoacylation	49	19	3.52	3.6e-10	20
GO:0006974	cellular response to DNA damage stimulus	606	86	43.59	3.7e-10	20
GO:0090263	positive regulation of canonical Wnt signaling pathway	96	27	6.91	3.8e-10	20
GO:0051225	spindle assembly	72	23	5.18	4.7e-10	20
GO:0009896	positive regulation of catabolic process	239	46	17.19	4.8e-10	20
GO:0030177	positive regulation of Wnt signaling pathway	112	29	8.06	7.3e-10	20
GO:0007051	spindle organization	87	25	6.26	1.0e-09	20
GO:0006363	termination of RNA polymerase I transcription	32	15	2.3	1.1e-09	20
GO:0035567	non-canonical Wnt signaling pathway	107	28	7.7	1.1e-09	20
GO:0050684	regulation of mRNA processing	81	24	5.83	1.1e-09	20
GO:0009308	amine metabolic process	82	24	5.9	1.5e-09	20
GO:0000070	mitotic sister chromatid segregation	123	30	8.85	1.8e-09	20
GO:0006362	transcription elongation from RNA polymerase I promoter	33	15	2.37	1.9e-09	20
GO:0050434	positive regulation of viral transcription	38	16	2.73	2.1e-09	20
GO:0022607	cellular component assembly	1717	183	123.51	2.7e-09	20
GO:0090305	nucleic acid phosphodiester bond hydrolysis	211	41	15.18	3.2e-09	20
GO:0006360	transcription from RNA polymerase I promoter	55	19	3.96	3.6e-09	20
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	35	15	2.52	5.1e-09	20
GO:0010565	regulation of cellular ketone metabolic process	107	27	7.7	5.2e-09	20
GO:0038095	Fc-epsilon receptor signaling pathway	102	26	7.34	8.0e-09	20
GO:0006270	DNA replication initiation	36	15	2.59	8.2e-09	20
GO:0006399	tRNA metabolic process	155	33	11.15	1.1e-08	20
GO:1901564	organonitrogen compound metabolic process	1439	157	103.51	1.2e-08	20
GO:0033209	tumor necrosis factor-mediated signaling pathway	111	27	7.98	1.2e-08	20
GO:0090501	RNA phosphodiester bond hydrolysis	112	27	8.06	1.5e-08	20
GO:0032446	protein modification by small protein conjugation	634	84	45.6	1.7e-08	20
GO:1905330	regulation of morphogenesis of an epithelium	120	28	8.63	1.8e-08	20
GO:0019985	translesion synthesis	33	14	2.37	2.0e-08	20
GO:1903311	regulation of mRNA metabolic process	107	26	7.7	2.3e-08	20
GO:0050852	T cell receptor signaling pathway	115	27	8.27	2.8e-08	20
GO:0044267	cellular protein metabolic process	3074	286	221.12	3.3e-08	20
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	281	47	20.21	3.4e-08	20
GO:0031329	regulation of cellular catabolic process	264	45	18.99	3.8e-08	20
GO:0009894	regulation of catabolic process	356	55	25.61	4.0e-08	20
GO:0000722	telomere maintenance via recombination	30	13	2.16	4.7e-08	20
GO:0070647	protein modification by small protein conjugation or removal	712	90	51.21	4.9e-08	20
GO:0000082	G1/S transition of mitotic cell cycle	189	36	13.59	5.1e-08	20
GO:0071897	DNA biosynthetic process	158	32	11.37	6.4e-08	20
GO:0002181	cytoplasmic translation	47	16	3.38	7.8e-08	20
GO:0051348	negative regulation of transferase activity	244	42	17.55	8.2e-08	20
GO:0010498	proteasomal protein catabolic process	300	48	21.58	1.0e-07	20
